ID	lgth	out	in	long_cov	short1_cov	short1_Ocov	short2_cov	short2_Ocov	long_nb	short1_nb	short2_nb
1987	1	2	2	0.000000	14.000000	14.000000	0.000000	0.000000	0	0	0
1988	14	1	1	0.000000	13.071429	13.071429	0.000000	0.000000	0	0	0
1989	5	2	2	0.000000	13.600000	13.600000	0.000000	0.000000	0	0	0
1990	16	1	1	0.000000	11.375000	11.375000	0.000000	0.000000	0	0	0
1991	3	2	2	0.000000	12.000000	12.000000	0.000000	0.000000	0	0	0
1992	1	1	1	0.000000	10.000000	10.000000	0.000000	0.000000	0	0	0
1993	1	2	2	0.000000	11.000000	11.000000	0.000000	0.000000	0	0	0
1994	1	1	2	0.000000	11.000000	11.000000	0.000000	0.000000	0	0	0
1995	1	2	2	0.000000	12.000000	12.000000	0.000000	0.000000	0	0	0
1996	4	2	1	0.000000	11.000000	11.000000	0.000000	0.000000	0	0	0
1997	6	1	1	0.000000	10.500000	10.500000	0.000000	0.000000	0	0	0
1998	1	2	2	0.000000	27.000000	27.000000	0.000000	0.000000	0	0	0
1999	4	1	1	0.000000	10.000000	10.000000	0.000000	0.000000	0	0	0
2000	1	1	2	0.000000	11.000000	11.000000	0.000000	0.000000	0	0	0
2001	1	2	3	0.000000	26.000000	26.000000	0.000000	0.000000	0	0	0
2002	9	2	1	0.000000	25.666667	25.666667	0.000000	0.000000	0	0	0
2003	9	1	2	0.000000	21.888889	19.444444	0.000000	0.000000	0	0	0
2004	7	2	1	0.000000	20.571429	5.142857	0.000000	0.000000	0	0	0
2005	3	1	1	0.000000	15.666667	15.666667	0.000000	0.000000	0	0	0
2006	1	2	3	0.000000	18.000000	18.000000	0.000000	0.000000	0	0	0
2007	1	2	1	0.000000	18.000000	18.000000	0.000000	0.000000	0	0	0
2008	1	1	1	0.000000	15.000000	15.000000	0.000000	0.000000	0	0	0
2009	1	2	2	0.000000	17.000000	17.000000	0.000000	0.000000	0	0	0
2010	1	1	1	0.000000	15.000000	15.000000	0.000000	0.000000	0	0	0
2011	1	2	2	0.000000	19.000000	19.000000	0.000000	0.000000	0	0	0
2012	1	1	1	0.000000	16.000000	16.000000	0.000000	0.000000	0	0	0
2013	1	2	2	0.000000	18.000000	18.000000	0.000000	0.000000	0	0	0
2014	1	1	1	0.000000	14.000000	14.000000	0.000000	0.000000	0	0	0
2015	1	2	2	0.000000	28.000000	28.000000	0.000000	0.000000	0	0	0
2016	5	1	1	0.000000	15.200000	15.200000	0.000000	0.000000	0	0	0
2017	1	2	2	0.000000	27.000000	25.000000	0.000000	0.000000	0	0	0
2018	1	1	1	0.000000	16.000000	16.000000	0.000000	0.000000	0	0	0
2019	1	2	2	0.000000	32.000000	32.000000	0.000000	0.000000	0	0	0
2020	1	1	2	0.000000	16.000000	16.000000	0.000000	0.000000	0	0	0
2021	3	2	2	0.000000	20.000000	20.000000	0.000000	0.000000	0	0	0
2022	1	1	1	0.000000	16.000000	16.000000	0.000000	0.000000	0	0	0
2023	1	1	1	0.000000	17.000000	17.000000	0.000000	0.000000	0	0	0
2024	1	1	1	0.000000	13.000000	13.000000	0.000000	0.000000	0	0	0
2025	1	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2026	1	2	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
2027	6	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2028	1	2	3	0.000000	35.000000	18.000000	0.000000	0.000000	0	0	0
2029	1	1	2	0.000000	5.000000	5.000000	0.000000	0.000000	0	0	0
2030	1	2	3	0.000000	9.000000	9.000000	0.000000	0.000000	0	0	0
2031	1	3	5	0.000000	23.000000	19.000000	0.000000	0.000000	0	0	0
2032	1	3	6	0.000000	23.000000	18.000000	0.000000	0.000000	0	0	0
2033	1	2	3	0.000000	22.000000	22.000000	0.000000	0.000000	0	0	0
2034	1	6	4	0.000000	31.000000	20.000000	0.000000	0.000000	0	0	0
2035	1	3	2	0.000000	16.000000	12.000000	0.000000	0.000000	0	0	0
2036	1	3	2	0.000000	33.000000	12.000000	0.000000	0.000000	0	0	0
2037	6	1	1	0.000000	16.333333	14.833333	0.000000	0.000000	0	0	0
2038	4	1	1	0.000000	18.000000	18.000000	0.000000	0.000000	0	0	0
2039	4	1	2	0.000000	19.250000	19.250000	0.000000	0.000000	0	0	0
2040	11	1	2	0.000000	19.727273	17.636364	0.000000	0.000000	0	0	0
2041	4	1	1	0.000000	14.750000	14.750000	0.000000	0.000000	0	0	0
2042	1	3	3	0.000000	21.000000	21.000000	0.000000	0.000000	0	0	0
2043	1	2	1	0.000000	4.000000	4.000000	0.000000	0.000000	0	0	0
2044	1	3	1	0.000000	4.000000	4.000000	0.000000	0.000000	0	0	0
2045	1	1	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
2046	1	2	3	0.000000	5.000000	5.000000	0.000000	0.000000	0	0	0
2047	2	1	1	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
2048	1	2	2	0.000000	4.000000	4.000000	0.000000	0.000000	0	0	0
2049	32	2	2	0.000000	21.531250	20.281250	0.000000	0.000000	0	0	0
2050	10	1	1	0.000000	25.200000	23.600000	0.000000	0.000000	0	0	0
2051	1	2	2	0.000000	27.000000	26.000000	0.000000	0.000000	0	0	0
2052	2	1	1	0.000000	26.000000	25.000000	0.000000	0.000000	0	0	0
2053	2	2	2	0.000000	45.500000	45.000000	0.000000	0.000000	0	0	0
2054	9	1	1	0.000000	24.777778	24.777778	0.000000	0.000000	0	0	0
2055	13	1	2	0.000000	24.307692	24.307692	0.000000	0.000000	0	0	0
2056	1	2	2	0.000000	37.000000	37.000000	0.000000	0.000000	0	0	0
2057	4	1	1	0.000000	24.750000	24.750000	0.000000	0.000000	0	0	0
2058	1	1	1	0.000000	25.000000	25.000000	0.000000	0.000000	0	0	0
2059	1	3	3	0.000000	32.000000	32.000000	0.000000	0.000000	0	0	0
2060	5	1	1	0.000000	24.400000	24.400000	0.000000	0.000000	0	0	0
2061	1	2	2	0.000000	25.000000	25.000000	0.000000	0.000000	0	0	0
2062	2	2	2	0.000000	26.000000	26.000000	0.000000	0.000000	0	0	0
2063	1	2	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
2064	1	3	2	0.000000	4.000000	4.000000	0.000000	0.000000	0	0	0
2065	1	2	4	0.000000	8.000000	8.000000	0.000000	0.000000	0	0	0
2066	1	1	1	0.000000	5.000000	5.000000	0.000000	0.000000	0	0	0
2067	1	3	3	0.000000	9.000000	9.000000	0.000000	0.000000	0	0	0
2068	6	1	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
2069	8	1	1	0.000000	1.125000	1.125000	0.000000	0.000000	0	0	0
2070	2	2	3	0.000000	5.500000	4.500000	0.000000	0.000000	0	0	0
2071	1	1	1	0.000000	2.000000	1.000000	0.000000	0.000000	0	0	0
2072	1	2	2	0.000000	3.000000	2.000000	0.000000	0.000000	0	0	0
2073	2	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2074	1	2	2	0.000000	4.000000	3.000000	0.000000	0.000000	0	0	0
2075	3	2	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
2076	13	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2077	45	1	1	0.000000	9.911111	9.533333	0.000000	0.000000	0	0	0
2078	2	2	2	0.000000	22.000000	22.000000	0.000000	0.000000	0	0	0
2079	4	1	1	0.000000	9.250000	9.250000	0.000000	0.000000	0	0	0
2080	1	2	3	0.000000	18.000000	18.000000	0.000000	0.000000	0	0	0
2081	16	1	1	0.000000	11.250000	11.250000	0.000000	0.000000	0	0	0
2082	6	1	1	0.000000	17.666667	17.666667	0.000000	0.000000	0	0	0
2083	13	1	1	0.000000	16.384615	16.384615	0.000000	0.000000	0	0	0
2084	1	2	2	0.000000	17.000000	17.000000	0.000000	0.000000	0	0	0
2085	17	3	1	0.000000	20.647059	20.647059	0.000000	0.000000	0	0	0
2086	11	1	1	0.000000	15.454545	15.454545	0.000000	0.000000	0	0	0
2087	1	1	2	0.000000	18.000000	18.000000	0.000000	0.000000	0	0	0
2088	10	1	2	0.000000	18.500000	18.500000	0.000000	0.000000	0	0	0
2089	2	2	1	0.000000	18.000000	18.000000	0.000000	0.000000	0	0	0
2090	1	1	1	0.000000	17.000000	17.000000	0.000000	0.000000	0	0	0
2091	2	2	2	0.000000	18.000000	18.000000	0.000000	0.000000	0	0	0
2092	8	1	1	0.000000	17.000000	17.000000	0.000000	0.000000	0	0	0
2093	3	2	2	0.000000	17.333333	17.333333	0.000000	0.000000	0	0	0
2094	8	1	1	0.000000	17.000000	16.250000	0.000000	0.000000	0	0	0
2095	1	2	2	0.000000	37.000000	29.000000	0.000000	0.000000	0	0	0
2096	3	1	1	0.000000	18.000000	17.000000	0.000000	0.000000	0	0	0
2097	1	2	2	0.000000	19.000000	18.000000	0.000000	0.000000	0	0	0
2098	1	2	1	0.000000	18.000000	18.000000	0.000000	0.000000	0	0	0
2099	1	1	1	0.000000	18.000000	18.000000	0.000000	0.000000	0	0	0
2100	1	1	3	0.000000	20.000000	20.000000	0.000000	0.000000	0	0	0
2101	8	1	1	0.000000	19.125000	19.125000	0.000000	0.000000	0	0	0
2102	7	1	1	0.000000	24.000000	24.000000	0.000000	0.000000	0	0	0
2103	1	2	2	0.000000	29.000000	29.000000	0.000000	0.000000	0	0	0
2104	11	1	1	0.000000	20.727273	20.727273	0.000000	0.000000	0	0	0
2105	2	1	2	0.000000	20.000000	20.000000	0.000000	0.000000	0	0	0
2106	1	2	2	0.000000	23.000000	23.000000	0.000000	0.000000	0	0	0
2107	9	2	1	0.000000	22.333333	21.333333	0.000000	0.000000	0	0	0
2108	11	1	1	0.000000	23.727273	23.000000	0.000000	0.000000	0	0	0
2109	7	1	2	0.000000	22.857143	22.142857	0.000000	0.000000	0	0	0
2110	1	3	2	0.000000	23.000000	23.000000	0.000000	0.000000	0	0	0
2111	2	1	1	0.000000	21.500000	21.500000	0.000000	0.000000	0	0	0
2112	1	1	2	0.000000	30.000000	30.000000	0.000000	0.000000	0	0	0
2113	1	3	2	0.000000	31.000000	31.000000	0.000000	0.000000	0	0	0
2114	3	1	1	0.000000	15.000000	15.000000	0.000000	0.000000	0	0	0
2115	3	2	1	0.000000	13.666667	13.666667	0.000000	0.000000	0	0	0
2116	4	1	2	0.000000	12.250000	12.250000	0.000000	0.000000	0	0	0
2117	4	1	3	0.000000	18.750000	18.000000	0.000000	0.000000	0	0	0
2118	3	1	3	0.000000	20.000000	19.000000	0.000000	0.000000	0	0	0
2119	4	2	2	0.000000	20.750000	19.750000	0.000000	0.000000	0	0	0
2120	4	2	1	0.000000	22.000000	21.750000	0.000000	0.000000	0	0	0
2121	1	1	1	0.000000	23.000000	23.000000	0.000000	0.000000	0	0	0
2122	2	2	2	0.000000	24.000000	24.000000	0.000000	0.000000	0	0	0
2123	4	1	1	0.000000	24.500000	24.500000	0.000000	0.000000	0	0	0
2124	4	1	2	0.000000	25.000000	25.000000	0.000000	0.000000	0	0	0
2125	1	2	3	0.000000	47.000000	47.000000	0.000000	0.000000	0	0	0
2126	14	1	1	0.000000	24.357143	24.357143	0.000000	0.000000	0	0	0
2127	19	1	1	0.000000	13.842105	13.842105	0.000000	0.000000	0	0	0
2128	1	2	2	0.000000	17.000000	17.000000	0.000000	0.000000	0	0	0
2129	2	1	1	0.000000	22.000000	22.000000	0.000000	0.000000	0	0	0
2130	3	2	2	0.000000	23.000000	23.000000	0.000000	0.000000	0	0	0
2131	6	1	1	0.000000	22.833333	22.833333	0.000000	0.000000	0	0	0
2132	21	2	2	0.000000	24.380952	24.380952	0.000000	0.000000	0	0	0
2133	2	2	1	0.000000	22.500000	22.500000	0.000000	0.000000	0	0	0
2134	2	1	1	0.000000	22.000000	22.000000	0.000000	0.000000	0	0	0
2135	1	1	2	0.000000	23.000000	23.000000	0.000000	0.000000	0	0	0
2136	1	2	2	0.000000	42.000000	42.000000	0.000000	0.000000	0	0	0
2137	2	2	1	0.000000	40.000000	40.000000	0.000000	0.000000	0	0	0
2138	2	1	1	0.000000	20.000000	20.000000	0.000000	0.000000	0	0	0
2139	1	2	2	0.000000	21.000000	21.000000	0.000000	0.000000	0	0	0
2140	1	2	3	0.000000	23.000000	23.000000	0.000000	0.000000	0	0	0
2141	1	1	1	0.000000	22.000000	22.000000	0.000000	0.000000	0	0	0
2142	9	2	1	0.000000	30.555556	30.555556	0.000000	0.000000	0	0	0
2143	2	1	1	0.000000	30.500000	30.500000	0.000000	0.000000	0	0	0
2144	28	1	2	0.000000	29.142857	29.142857	0.000000	0.000000	0	0	0
2145	6	1	2	0.000000	29.500000	29.500000	0.000000	0.000000	0	0	0
2146	3	1	2	0.000000	24.000000	23.000000	0.000000	0.000000	0	0	0
2147	1	4	2	0.000000	26.000000	24.000000	0.000000	0.000000	0	0	0
2148	1	2	2	0.000000	25.000000	23.000000	0.000000	0.000000	0	0	0
2149	9	2	1	0.000000	25.333333	21.444444	0.000000	0.000000	0	0	0
2150	3	1	2	0.000000	25.000000	20.000000	0.000000	0.000000	0	0	0
2151	3	1	2	0.000000	26.000000	22.000000	0.000000	0.000000	0	0	0
2152	1	1	2	0.000000	27.000000	9.000000	0.000000	0.000000	0	0	0
2153	3	1	2	0.000000	26.000000	23.333333	0.000000	0.000000	0	0	0
2154	2	2	2	0.000000	26.000000	24.500000	0.000000	0.000000	0	0	0
2155	5	1	1	0.000000	23.000000	21.000000	0.000000	0.000000	0	0	0
2156	13	1	2	0.000000	21.692308	20.153846	0.000000	0.000000	0	0	0
2157	8	1	1	0.000000	17.625000	17.625000	0.000000	0.000000	0	0	0
2158	2	1	2	0.000000	17.000000	17.000000	0.000000	0.000000	0	0	0
2159	1	2	3	0.000000	20.000000	20.000000	0.000000	0.000000	0	0	0
2160	1	2	1	0.000000	19.000000	19.000000	0.000000	0.000000	0	0	0
2161	6	1	1	0.000000	17.166667	17.166667	0.000000	0.000000	0	0	0
2162	1	2	2	0.000000	18.000000	18.000000	0.000000	0.000000	0	0	0
2163	15	1	1	0.000000	17.866667	17.866667	0.000000	0.000000	0	0	0
2164	1	2	2	0.000000	35.000000	35.000000	0.000000	0.000000	0	0	0
2165	3	2	1	0.000000	18.666667	18.666667	0.000000	0.000000	0	0	0
2166	2	1	1	0.000000	17.000000	17.000000	0.000000	0.000000	0	0	0
2167	9	1	2	0.000000	18.000000	18.000000	0.000000	0.000000	0	0	0
2168	9	1	2	0.000000	17.000000	17.000000	0.000000	0.000000	0	0	0
2169	1	2	2	0.000000	17.000000	17.000000	0.000000	0.000000	0	0	0
2170	1	3	2	0.000000	78.000000	18.000000	0.000000	0.000000	0	0	0
2171	6	2	1	0.000000	19.833333	19.833333	0.000000	0.000000	0	0	0
2172	5	1	1	0.000000	18.200000	18.200000	0.000000	0.000000	0	0	0
2173	1	2	2	0.000000	20.000000	20.000000	0.000000	0.000000	0	0	0
2174	9	1	1	0.000000	18.333333	16.333333	0.000000	0.000000	0	0	0
2175	10	1	2	0.000000	20.300000	18.500000	0.000000	0.000000	0	0	0
2176	3	1	1	0.000000	18.000000	18.000000	0.000000	0.000000	0	0	0
2177	1	2	2	0.000000	17.000000	17.000000	0.000000	0.000000	0	0	0
2178	1	2	2	0.000000	35.000000	35.000000	0.000000	0.000000	0	0	0
2179	4	1	1	0.000000	16.000000	16.000000	0.000000	0.000000	0	0	0
2180	1	2	2	0.000000	17.000000	17.000000	0.000000	0.000000	0	0	0
2181	1	1	1	0.000000	16.000000	16.000000	0.000000	0.000000	0	0	0
2182	17	1	2	0.000000	14.764706	14.764706	0.000000	0.000000	0	0	0
2183	1	2	2	0.000000	18.000000	18.000000	0.000000	0.000000	0	0	0
2184	13	1	1	0.000000	13.384615	13.384615	0.000000	0.000000	0	0	0
2185	1	2	2	0.000000	157.000000	38.000000	0.000000	0.000000	0	0	0
2186	1	7	5	0.000000	150.000000	35.000000	0.000000	0.000000	0	0	0
2187	1	1	1	0.000000	119.000000	4.000000	0.000000	0.000000	0	0	0
2188	1	2	2	0.000000	120.000000	5.000000	0.000000	0.000000	0	0	0
2189	1	3	3	0.000000	121.000000	7.000000	0.000000	0.000000	0	0	0
2190	1	1	2	0.000000	106.000000	6.000000	0.000000	0.000000	0	0	0
2191	1	3	2	0.000000	114.000000	14.000000	0.000000	0.000000	0	0	0
2192	1	1	1	0.000000	8.000000	8.000000	0.000000	0.000000	0	0	0
2193	1	2	2	0.000000	11.000000	11.000000	0.000000	0.000000	0	0	0
2194	1	2	1	0.000000	4.000000	4.000000	0.000000	0.000000	0	0	0
2195	1	1	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
2196	1	3	3	0.000000	139.000000	43.000000	0.000000	0.000000	0	0	0
2197	1	3	3	0.000000	151.000000	43.000000	0.000000	0.000000	0	0	0
2198	1	2	2	0.000000	32.000000	32.000000	0.000000	0.000000	0	0	0
2199	28	1	1	0.000000	18.464286	18.464286	0.000000	0.000000	0	0	0
2200	1	2	2	0.000000	19.000000	19.000000	0.000000	0.000000	0	0	0
2201	1	2	1	0.000000	20.000000	20.000000	0.000000	0.000000	0	0	0
2202	3	1	1	0.000000	20.333333	20.333333	0.000000	0.000000	0	0	0
2203	1	2	2	0.000000	40.000000	40.000000	0.000000	0.000000	0	0	0
2204	2	1	1	0.000000	21.000000	21.000000	0.000000	0.000000	0	0	0
2205	1	1	3	0.000000	23.000000	23.000000	0.000000	0.000000	0	0	0
2206	1	2	4	0.000000	27.000000	27.000000	0.000000	0.000000	0	0	0
2207	1	1	1	0.000000	21.000000	21.000000	0.000000	0.000000	0	0	0
2208	1	2	2	0.000000	21.000000	21.000000	0.000000	0.000000	0	0	0
2209	1	1	1	0.000000	20.000000	20.000000	0.000000	0.000000	0	0	0
2210	2	1	2	0.000000	22.000000	22.000000	0.000000	0.000000	0	0	0
2211	3	1	2	0.000000	22.000000	22.000000	0.000000	0.000000	0	0	0
2212	1	2	2	0.000000	23.000000	23.000000	0.000000	0.000000	0	0	0
2213	11	1	1	0.000000	20.727273	20.727273	0.000000	0.000000	0	0	0
2214	6	2	2	0.000000	21.833333	21.833333	0.000000	0.000000	0	0	0
2215	5	1	1	0.000000	20.600000	20.600000	0.000000	0.000000	0	0	0
2216	7	1	2	0.000000	18.428571	18.000000	0.000000	0.000000	0	0	0
2217	13	2	2	0.000000	17.538462	5.153846	0.000000	0.000000	0	0	0
2218	47	2	1	0.000000	18.234043	17.553191	0.000000	0.000000	0	0	0
2219	11	2	1	0.000000	19.000000	18.272727	0.000000	0.000000	0	0	0
2220	6	2	1	0.000000	18.000000	18.000000	0.000000	0.000000	0	0	0
2221	3	1	1	0.000000	17.000000	17.000000	0.000000	0.000000	0	0	0
2222	1	2	2	0.000000	43.000000	43.000000	0.000000	0.000000	0	0	0
2223	1	1	1	0.000000	17.000000	17.000000	0.000000	0.000000	0	0	0
2224	12	1	2	0.000000	14.750000	14.750000	0.000000	0.000000	0	0	0
2225	1	2	2	0.000000	22.000000	21.000000	0.000000	0.000000	0	0	0
2226	1	1	2	0.000000	14.000000	14.000000	0.000000	0.000000	0	0	0
2227	1	3	2	0.000000	16.000000	16.000000	0.000000	0.000000	0	0	0
2228	11	1	1	0.000000	11.636364	11.636364	0.000000	0.000000	0	0	0
2229	1	2	3	0.000000	31.000000	30.000000	0.000000	0.000000	0	0	0
2230	1	2	1	0.000000	12.000000	12.000000	0.000000	0.000000	0	0	0
2231	33	1	1	0.000000	6.151515	6.151515	0.000000	0.000000	0	0	0
2232	2	2	1	0.000000	30.000000	28.000000	0.000000	0.000000	0	0	0
2233	1	1	1	0.000000	27.000000	25.000000	0.000000	0.000000	0	0	0
2234	6	2	1	0.000000	26.000000	24.000000	0.000000	0.000000	0	0	0
2235	1	1	1	0.000000	25.000000	24.000000	0.000000	0.000000	0	0	0
2236	2	2	2	0.000000	25.500000	24.500000	0.000000	0.000000	0	0	0
2237	4	1	2	0.000000	25.000000	24.500000	0.000000	0.000000	0	0	0
2238	1	2	3	0.000000	28.000000	28.000000	0.000000	0.000000	0	0	0
2239	3	2	1	0.000000	26.666667	26.666667	0.000000	0.000000	0	0	0
2240	3	2	2	0.000000	26.333333	26.333333	0.000000	0.000000	0	0	0
2241	1	2	1	0.000000	26.000000	26.000000	0.000000	0.000000	0	0	0
2242	1	1	1	0.000000	25.000000	25.000000	0.000000	0.000000	0	0	0
2243	2	1	2	0.000000	22.000000	22.000000	0.000000	0.000000	0	0	0
2244	3	1	2	0.000000	21.000000	21.000000	0.000000	0.000000	0	0	0
2245	2	1	2	0.000000	22.000000	22.000000	0.000000	0.000000	0	0	0
2246	3	1	2	0.000000	22.000000	22.000000	0.000000	0.000000	0	0	0
2247	3	1	1	0.000000	1.333333	1.333333	0.000000	0.000000	0	0	0
2248	1	2	2	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
2249	1	2	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
2250	10	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2251	16	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2252	2	2	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
2253	3	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2254	1	1	2	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
2255	1	3	3	0.000000	22.000000	22.000000	0.000000	0.000000	0	0	0
2256	1	2	1	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
2257	3	1	2	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
2258	1	1	2	0.000000	33.000000	33.000000	0.000000	0.000000	0	0	0
2259	1	2	2	0.000000	33.000000	23.000000	0.000000	0.000000	0	0	0
2260	3	1	2	0.000000	4.000000	4.000000	0.000000	0.000000	0	0	0
2261	2	1	2	0.000000	6.000000	6.000000	0.000000	0.000000	0	0	0
2262	23	1	1	0.000000	12.391304	12.391304	0.000000	0.000000	0	0	0
2263	1	2	2	0.000000	14.000000	14.000000	0.000000	0.000000	0	0	0
2264	7	2	1	0.000000	15.142857	14.285714	0.000000	0.000000	0	0	0
2265	7	1	1	0.000000	16.285714	15.571429	0.000000	0.000000	0	0	0
2266	1	2	2	0.000000	17.000000	17.000000	0.000000	0.000000	0	0	0
2267	1	1	1	0.000000	16.000000	16.000000	0.000000	0.000000	0	0	0
2268	2	1	2	0.000000	29.500000	18.000000	0.000000	0.000000	0	0	0
2269	12	2	2	0.000000	18.166667	17.750000	0.000000	0.000000	0	0	0
2270	10	1	1	0.000000	10.600000	10.600000	0.000000	0.000000	0	0	0
2271	2	1	2	0.000000	20.000000	19.000000	0.000000	0.000000	0	0	0
2272	2	2	2	0.000000	21.500000	21.500000	0.000000	0.000000	0	0	0
2273	2	2	2	0.000000	21.000000	21.000000	0.000000	0.000000	0	0	0
2274	16	1	1	0.000000	11.062500	10.375000	0.000000	0.000000	0	0	0
2275	1	2	2	0.000000	31.000000	31.000000	0.000000	0.000000	0	0	0
2276	15	1	1	0.000000	10.733333	10.733333	0.000000	0.000000	0	0	0
2277	1	2	2	0.000000	13.000000	13.000000	0.000000	0.000000	0	0	0
2278	5	1	1	0.000000	12.000000	12.000000	0.000000	0.000000	0	0	0
2279	1	2	2	0.000000	13.000000	13.000000	0.000000	0.000000	0	0	0
2280	3	1	1	0.000000	12.000000	12.000000	0.000000	0.000000	0	0	0
2281	1	2	2	0.000000	12.000000	12.000000	0.000000	0.000000	0	0	0
2282	1	2	2	0.000000	22.000000	22.000000	0.000000	0.000000	0	0	0
2283	2	1	1	0.000000	12.000000	12.000000	0.000000	0.000000	0	0	0
2284	7	1	2	0.000000	12.857143	12.857143	0.000000	0.000000	0	0	0
2285	9	1	2	0.000000	14.000000	14.000000	0.000000	0.000000	0	0	0
2286	1	2	2	0.000000	31.000000	31.000000	0.000000	0.000000	0	0	0
2287	1	1	1	0.000000	15.000000	14.000000	0.000000	0.000000	0	0	0
2288	1	2	2	0.000000	16.000000	15.000000	0.000000	0.000000	0	0	0
2289	19	1	1	0.000000	15.052632	14.000000	0.000000	0.000000	0	0	0
2290	2	1	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
2291	1	2	2	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
2292	3	2	2	0.000000	16.000000	16.000000	0.000000	0.000000	0	0	0
2293	2	1	2	0.000000	15.500000	15.500000	0.000000	0.000000	0	0	0
2294	1	2	2	0.000000	26.000000	26.000000	0.000000	0.000000	0	0	0
2295	1	3	2	0.000000	40.000000	40.000000	0.000000	0.000000	0	0	0
2296	1	2	1	0.000000	16.000000	16.000000	0.000000	0.000000	0	0	0
2297	1	2	2	0.000000	17.000000	17.000000	0.000000	0.000000	0	0	0
2298	5	1	1	0.000000	15.200000	15.200000	0.000000	0.000000	0	0	0
2299	22	1	2	0.000000	16.636364	16.636364	0.000000	0.000000	0	0	0
2300	2	2	2	0.000000	17.000000	16.500000	0.000000	0.000000	0	0	0
2301	1	2	3	0.000000	20.000000	19.000000	0.000000	0.000000	0	0	0
2302	5	1	1	0.000000	15.400000	14.400000	0.000000	0.000000	0	0	0
2303	2	2	2	0.000000	17.000000	16.000000	0.000000	0.000000	0	0	0
2304	5	1	1	0.000000	17.600000	17.200000	0.000000	0.000000	0	0	0
2305	38	2	1	0.000000	17.394737	17.394737	0.000000	0.000000	0	0	0
2306	1	2	1	0.000000	14.000000	14.000000	0.000000	0.000000	0	0	0
2307	6	1	1	0.000000	14.166667	14.166667	0.000000	0.000000	0	0	0
2308	3	2	2	0.000000	22.666667	22.666667	0.000000	0.000000	0	0	0
2309	8	1	1	0.000000	24.500000	24.500000	0.000000	0.000000	0	0	0
2310	1	2	1	0.000000	43.000000	43.000000	0.000000	0.000000	0	0	0
2311	2	1	2	0.000000	21.000000	21.000000	0.000000	0.000000	0	0	0
2312	1	2	2	0.000000	22.000000	22.000000	0.000000	0.000000	0	0	0
2313	2	1	1	0.000000	21.000000	21.000000	0.000000	0.000000	0	0	0
2314	1	2	2	0.000000	31.000000	31.000000	0.000000	0.000000	0	0	0
2315	3	1	1	0.000000	20.666667	20.666667	0.000000	0.000000	0	0	0
2316	1	1	1	0.000000	22.000000	22.000000	0.000000	0.000000	0	0	0
2317	4	2	2	0.000000	23.750000	23.750000	0.000000	0.000000	0	0	0
2318	7	1	1	0.000000	24.000000	24.000000	0.000000	0.000000	0	0	0
2319	1	2	3	0.000000	26.000000	26.000000	0.000000	0.000000	0	0	0
2320	1	2	2	0.000000	23.000000	23.000000	0.000000	0.000000	0	0	0
2321	1	1	1	0.000000	20.000000	20.000000	0.000000	0.000000	0	0	0
2322	1	2	2	0.000000	20.000000	20.000000	0.000000	0.000000	0	0	0
2323	6	1	1	0.000000	18.666667	18.666667	0.000000	0.000000	0	0	0
2324	2	2	3	0.000000	32.000000	31.000000	0.000000	0.000000	0	0	0
2325	4	1	1	0.000000	18.250000	18.250000	0.000000	0.000000	0	0	0
2326	12	1	2	0.000000	16.500000	16.500000	0.000000	0.000000	0	0	0
2327	1	2	3	0.000000	37.000000	36.000000	0.000000	0.000000	0	0	0
2328	9	1	1	0.000000	13.888889	13.444444	0.000000	0.000000	0	0	0
2329	1	2	2	0.000000	14.000000	13.000000	0.000000	0.000000	0	0	0
2330	15	2	1	0.000000	13.333333	12.133333	0.000000	0.000000	0	0	0
2331	1	2	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
2332	6	1	2	0.000000	13.333333	10.666667	0.000000	0.000000	0	0	0
2333	1	2	2	0.000000	17.000000	14.000000	0.000000	0.000000	0	0	0
2334	3	1	2	0.000000	20.333333	20.000000	0.000000	0.000000	0	0	0
